bond_id,Name,Sector,Maturity_Bucket,Par Value,Liquidity_Score,Weight_Renorm,Liquidity_Score_Par,Liquidity_Score_Source,Sampled_Weight
959,ELEVANCE HEALTH INC,Insurance,20yr+,11808000,0.7237897564078571,0.0003310559051265911,0.7773359684910444,trace_full_window,0.030003241223898598
580,STARBUCKS CORPORATION,Consumer Cyclical,3-5yr,15242000,1.0,0.0004077246646522563,0.8093496927472473,trace_full_window,0.030000316851896164
72,BOEING CO,Capital Goods,3-5yr,31198000,0.836237197808178,0.0009279841576752984,0.8991790153039546,trace_full_window,0.03000016445253592
190,BP CAPITAL MARKETS AMERICA INC,Energy,5-7yr,24118000,0.7196839029350673,0.0007087578492287182,0.8668996737230346,trace_full_window,0.02999857511889587
159,APPLE INC,Technology,15-20yr,28430000,0.7899457361918618,0.0007384783276256581,0.8875275180633828,trace_full_window,0.029996472816482125
70,WELLS FARGO & COMPANY,Banking,7-10yr,29489000,0.7390034629570357,0.0009347342324298576,0.8921139711279585,trace_full_window,0.02853442686413423
1,CVS HEALTH CORP,Consumer Non-Cyclical,20yr+,62588000,0.7892035083810786,0.0015916071786944268,0.9864901997630411,trace_full_window,0.02803448768338255
145,VERIZON COMMUNICATIONS INC,Communications,20yr+,38502000,0.6841862975705973,0.0007623554577276065,0.925559268624773,trace_full_window,0.028034480752537318
761,PACIFICORP,Electric,20yr+,13647000,0.7769896451845447,0.0003658137527433513,0.7954877630249332,trace_full_window,0.02801448894906211
37,AMGEN INC,Consumer Non-Cyclical,5-7yr,35637000,0.7759157253549448,0.001069735727521042,0.915862034768894,trace_full_window,0.028001812024283076
109,GOLDMAN SACHS GROUP INC/THE,Banking,7-10yr,29316000,0.958227079405792,0.0008389234698688752,0.8913760894159657,trace_full_window,0.028000814509375214
16,BANK OF AMERICA CORP MTN,Banking,7-10yr,41367000,0.7701877800269707,0.0012515847563565553,0.9345601783066544,trace_full_window,0.028000575287131468
10,PFIZER INVESTMENT ENTERPRISES PTE,Consumer Non-Cyclical,5-7yr,46047000,0.8056889789076169,0.0013293617371105812,0.9480012521732045,trace_full_window,0.02799892366885314
2,T-MOBILE USA INC,Communications,3-5yr,54674000,0.8253602054744991,0.0015566478363088737,0.9695369450876746,trace_full_window,0.027993652691878812
87,MICROSOFT CORPORATION,Technology,20yr+,53079000,0.7338115218447933,0.000884461287616051,0.9658240157468344,trace_full_window,0.02761196240115553
7,META PLATFORMS INC,Communications,20yr+,55418000,0.8658630211904901,0.0014136872978503731,0.9712319752498177,trace_scaled,0.02605016892917636
68,ALPHABET INC,Technology,20yr+,34804000,0.8204901771289214,0.0009353387167362361,0.91289588292909,trace_scaled,0.026039011210884925
99,MORGAN STANLEY MTN,Banking,7-10yr,29597000,0.7754959464241646,0.0008576624833666068,0.8925724225181195,trace_full_window,0.026001356552315762
336,EXXON MOBIL CORP,Energy,3-5yr,20110000,0.8264673304866029,0.0005466553077349006,0.8441079511317958,trace_full_window,0.025991364117141893
171,HOME DEPOT INC,Consumer Cyclical,10-15yr,23705000,0.726716935970691,0.0007274968627264499,0.8647335778389454,trace_full_window,0.025266144347894808
101,ABBVIE INC,Consumer Non-Cyclical,10-15yr,33691000,0.7064310886292001,0.0008522221246092008,0.9088199393130949,trace_full_window,0.02400818156048785
78,JPMORGAN CHASE & CO,Banking,10-15yr,28640000,0.7603023757553612,0.0009124690604782518,0.8884504443747311,trace_full_window,0.024008099360314523
19,WELLS FARGO & COMPANY MTN,Banking,7-10yr,41234000,0.8233838162082975,0.0012141067293610923,0.9341563280565677,trace_full_window,0.024000499455839118
955,BARCLAYS PLC,Banking,5-7yr,11416000,0.6447939692873143,0.00033135814727978035,0.7731020359096854,imputed_sector_maturity,0.023026268617346447
259,BRISTOL-MYERS SQUIBB CO,Consumer Non-Cyclical,7-10yr,20538000,0.7754959464241646,0.0006172792241967813,0.8467489868984112,trace_full_window,0.022655588157675214
427,FORD MOTOR COMPANY,Consumer Cyclical,5-7yr,15809000,0.8374390457459217,0.0004793560549581011,0.8139301558561997,trace_full_window,0.02211978420480524
0,ANHEUSER-BUSCH COMPANIES LLC,Consumer Non-Cyclical,15-20yr,69707000,0.7065706314848834,0.0018495204827492268,1.0,trace_full_window,0.020420799509093854
198,ORACLE CORPORATION,Technology,3-5yr,24936000,0.9128296044072763,0.0007000935741706273,0.871082528452877,trace_scaled,0.017980061904453514
168,AT&T INC,Communications,7-10yr,24388000,0.7880886047498677,0.0007294110630299816,0.86829580556454,trace_full_window,0.017876152144534183
49,CITIGROUP INC,Banking,3-5yr,34782000,0.7415265075195593,0.0010093880442675948,0.9128165863471577,trace_full_window,0.017363573418075234
374,RIO TINTO FINANCE (USA) PLC,Basic Industry,7-10yr,17438000,0.7749852436046735,0.0005202594930230421,0.8262291661314595,trace_full_window,0.01670353065356294
347,KINDER MORGAN INC,Energy,15-20yr,19593000,0.7017535307816064,0.0005399052329803413,0.8408417312876632,trace_full_window,0.016574920874038272
758,REGAL REXNORD CORP,Capital Goods,5-7yr,11787000,0.7446949724721158,0.0003670227213561081,0.7771127382271352,trace_full_window,0.015907996863136972
760,BURLINGTON NORTHERN SANTA FE LLC,Transportation,20yr+,13723000,0.6308849386007104,0.00036651898443412615,0.7961842188193962,trace_full_window,0.014912565664319949
264,PACIFIC GAS AND ELECTRIC COMPANY,Electric,20yr+,25498000,0.6543982488022617,0.0006094209282138617,0.8738775459001868,trace_full_window,0.012837942104896026
1146,INTERCONTINENTAL EXCHANGE INC,Brokerage/Asset Managers/Exchanges,20yr+,11869000,0.6173562026952332,0.00030496233256792186,0.7779821548216135,trace_full_window,0.01159114480874716
1165,WELLTOWER OP LLC,Reits,7-10yr,10440000,0.6419504104011557,0.00030294738487999373,0.7618942013028378,trace_full_window,0.0065089984682936
345,ENBRIDGE INC,Energy,5-7yr,17726000,0.7006703123835254,0.0005409127068243054,0.8282834363607158,trace_full_window,0.0061454005122064444
341,UNITEDHEALTH GROUP INC,Insurance,7-10yr,18715000,0.7733228141288857,0.0005444388652781796,0.8350921695080673,trace_full_window,0.0038963924416761065
1306,TAKEOFF MERGER SUB INC 144A,Finance Companies,3-5yr,9730000,0.6158884019649077,0.0002839061292290729,0.75306166218851,imputed_sector_maturity,0.002094787803542442
299,ORACLE CORPORATION,Technology,20yr+,22306000,0.7556233761291156,0.0005837303451927781,0.8571050000785221,trace_full_window,0.0020067730661107786
74,GOLDMAN SACHS GROUP INC/THE MTN,Banking,20yr+,31545000,0.5832942321474522,0.000926372199524956,0.9005661616026487,imputed_sector_maturity,0.0020061216986863102
268,T-MOBILE USA INC,Communications,20yr+,26200000,0.6089804459244018,0.000604282811609645,0.8772835385746233,trace_full_window,0.0020059138011300527
305,UNITEDHEALTH GROUP INC,Insurance,20yr+,19882000,0.6519214029484676,0.0005810101658140751,0.8426780036950661,trace_full_window,0.002005824449425236
358,EXXON MOBIL CORP,Energy,20yr+,22135000,0.6190398489020713,0.0005319461896130252,0.8561399095000193,trace_full_window,0.0020055629835383634
254,BRISTOL-MYERS SQUIBB CO,Consumer Non-Cyclical,20yr+,22155000,0.6546423420232259,0.000623122572491773,0.8562531698736218,trace_full_window,0.0020055134210917045
352,BERKSHIRE HATHAWAY FINANCE CORP,Insurance,20yr+,24562000,0.6325486748505796,0.0005344648742229354,0.869187368542784,trace_full_window,0.002004906040491101
340,BAT CAPITAL CORP,Consumer Non-Cyclical,10-15yr,20342000,0.6472896569392309,0.0005451440969689545,0.845546439627658,trace_full_window,0.002003626583722887
276,GE HEALTHCARE TECHNOLOGIES INC,Consumer Non-Cyclical,5-7yr,19494000,0.5793607738279162,0.0005977342316238785,0.8402064626293682,trace_full_window,0.002001826114856112
42,GOLDMAN SACHS GROUP INC/THE MTN,Banking,10-15yr,35793000,0.5975488339638149,0.0010473698081850398,0.9164098048197686,imputed_sector_maturity,0.002001699379276066
1475,COREBRIDGE FINANCIAL INC,Insurance,5-7yr,9684000,0.661907833107155,0.00026637608434409825,0.7524673737737173,trace_full_window,0.0020016536308685006
339,ALLY FINANCIAL INC,Banking,5-7yr,16590000,0.7138968227913581,0.0005453455917377473,0.8199773959909026,trace_full_window,0.0020016457942958307
281,AT&T INC,Communications,10-15yr,20930000,0.6138315699545431,0.0005963237682423289,0.8491200306010713,imputed_sector_maturity,0.0020014659936950997
346,ORACLE CORPORATION,Technology,10-15yr,26558000,0.7040739952691316,0.0005399052329803413,0.8789855207756169,trace_full_window,0.0020014326355914454
1128,UNITEDHEALTH GROUP INC,Insurance,10-15yr,12778000,0.5984455494211326,0.0003070780276402464,0.7872366021281257,trace_full_window,0.002001371915629998
369,BARCLAYS PLC,Banking,7-10yr,17016000,0.58856869748551,0.0005224759354797631,0.8231569754650261,trace_full_window,0.0020006545937381044
413,BARCLAYS PLC,Banking,3-5yr,16337000,0.5905326884588604,0.0004914457410856699,0.8180501792948958,trace_full_window,0.0020005550116595273
240,PFIZER INVESTMENT ENTERPRISES PTE,Consumer Non-Cyclical,3-5yr,21714000,0.8237930071038343,0.0006371264589228735,0.8537317270199274,trace_full_window,0.0020003011390509282
408,AMGEN INC,Consumer Non-Cyclical,3-5yr,16378000,0.7803493223173152,0.0004945689100019586,0.8183645128934253,trace_full_window,0.002000291601190341
164,ORACLE CORPORATION,Technology,3-5yr,28362000,0.8022993962891538,0.0007322319897930809,0.8872272040471384,trace_full_window,0.002000233862114992
77,ORACLE CORPORATION,Technology,3-5yr,31830000,0.6667398496049259,0.0009124690604782518,0.9016940950111078,imputed_sector_maturity,0.002000170822165025
277,EXXON MOBIL CORP,Energy,15-20yr,24972000,0.6693427248471883,0.0005974319894706893,0.8712634482344078,trace_full_window,0.0020001481488190016
132,ORACLE CORPORATION,Technology,3-5yr,29306000,0.7953043847483179,0.0007822026924536985,0.8913333042699921,trace_full_window,0.002000078860729948
364,ORACLE CORPORATION,Technology,15-20yr,21666000,0.8197196545939797,0.0005272110625463941,0.8534541998468638,trace_scaled,0.0020000490380256246
84,WELLS FARGO & COMPANY MTN,Banking,3-5yr,30117000,0.7118555995794779,0.0008958457420528448,0.894756619501812,trace_full_window,0.0019998781162043973
332,SPACE EXPLORATION TECHNOLOGIES COR 144A,Communications,15-20yr,20570000,0.5584576822288443,0.0005495769818823963,0.8469442307485282,imputed_sector_maturity,0.0019998487472810797
62,NVIDIA CORPORATION,Technology,20yr+,34617000,0.6148968322265206,0.000956898656997067,0.9122202583564386,imputed_sector_maturity,0.001999846133540052
143,WELLS FARGO & COMPANY MTN,Banking,3-5yr,25280000,0.7681493364874035,0.0007641689106467418,0.8728007405230662,trace_full_window,0.0019998107389079763
199,WELLS FARGO & COMPANY MTN,Banking,3-5yr,25353000,0.7690080842255951,0.0006998920794018346,0.8731623527828138,trace_full_window,0.00199980232736091
115,BANK OF AMERICA CORP MTN,Banking,3-5yr,29793000,0.6603925789943905,0.0008102104653158995,0.8934001701896553,trace_full_window,0.0019996450396645975
139,MORGAN STANLEY MTN,Banking,3-5yr,28393000,0.7328706001835902,0.0007672920795630304,0.887364201109289,trace_full_window,0.001999539065916484
185,GOLDMAN SACHS GROUP INC/THE,Banking,3-5yr,24073000,0.709813442977045,0.0007150041870612956,0.8666654664666228,trace_full_window,0.001999532109541317
161,MORGAN STANLEY MTN,Banking,3-5yr,25133000,0.6826960639635702,0.0007352544113249732,0.8720693831093085,trace_full_window,0.00199943741586679
803,RIO TINTO FINANCE (USA) PLC,Basic Industry,3-5yr,11963000,0.7696705573485205,0.00035735097245405314,0.7789714440047211,trace_full_window,0.0019993588594698305
44,GOLDMAN SACHS GROUP INC/THE MTN,Banking,5-7yr,35368000,0.6447939692873143,0.001033567416522732,0.9149118259190161,imputed_sector_maturity,0.001999345872850674
93,GOLDMAN SACHS GROUP INC/THE MTN,Banking,5-7yr,29686000,0.6447939692873143,0.0008630020947396163,0.8929489648475663,imputed_sector_maturity,0.0019993129924623845
289,NOVARTIS CAPITAL CORP,Consumer Non-Cyclical,5-7yr,20267000,0.6672024205729801,0.0005885662196438055,0.8450832134361681,imputed_sector_maturity,0.001999270146227705
306,ABBVIE INC,Consumer Non-Cyclical,15-20yr,22724000,0.6135159201382788,0.0005809094184296787,0.859433308207367,trace_full_window,0.001998979605077276
287,JPMORGAN CHASE & CO,Banking,15-20yr,20809000,0.658072355844786,0.0005900774304097516,0.8483929238248472,trace_full_window,0.0019988731310143634
361,ABBVIE INC,Consumer Non-Cyclical,15-20yr,20983000,0.5836437016626959,0.0005297297471563043,0.8494371924921553,trace_full_window,0.001998768260092058
366,EATON CORPORATION,Capital Goods,7-10yr,18223000,0.6464060116773633,0.0005235841567081236,0.8317512112023426,imputed_sector_maturity,0.0019985517342188917
180,JPMORGAN CHASE & CO,Banking,3-5yr,24671000,0.6850105100264461,0.0007206460405874942,0.8697426645519757,trace_full_window,0.0019978998792621557
294,AMAZON.COM INC,Consumer Cyclical,3-5yr,22640000,0.7872728308505157,0.0005864505245714811,0.8589688762607945,trace_full_window,0.001997851963826087
206,JPMORGAN CHASE & CO,Banking,3-5yr,24972000,0.7659916358727608,0.0006875001511210766,0.8712634482344078,trace_full_window,0.0019974587962387122
25,ABBVIE INC,Consumer Non-Cyclical,3-5yr,41125000,0.7813111176610967,0.0011526508248792845,0.9338243806104571,trace_full_window,0.001996740986304217
100,NVIDIA CORPORATION,Technology,15-20yr,30710000,0.650996432316121,0.0008566550095226427,0.8972018831982965,imputed_sector_maturity,0.001992586214160662
282,CISCO SYSTEMS INC,Technology,10-15yr,19107000,0.6412022471547965,0.0005949133048607792,0.8376917949160374,trace_full_window,0.0019890701690064997
267,SYNOPSYS INC,Technology,7-10yr,20826000,0.6576799585480197,0.0006044843063784378,0.8484953342151913,trace_full_window,0.001987688796655406
1201,PACIFICORP,Electric,7-10yr,9972000,0.7642586656558966,0.00029710403658500214,0.7561425830200519,trace_full_window,0.001985750942780692
22,NVIDIA CORPORATION,Technology,7-10yr,41186000,0.6896408316084363,0.0011738077756025297,0.9340102576220224,imputed_sector_maturity,0.001985506507564312
344,CVS HEALTH CORP,Consumer Non-Cyclical,5-7yr,18053000,0.7815811355384547,0.000541315696361891,0.8305758093998366,trace_full_window,0.0019836971435709043
113,META PLATFORMS INC,Communications,3-5yr,28091000,0.7094987091958573,0.0008144418554605485,0.8860231686746667,imputed_sector_maturity,0.001982772890175407
130,VERIZON COMMUNICATIONS INC,Communications,3-5yr,29561000,0.7824276289045806,0.0007845198822948158,0.8924197915298304,trace_full_window,0.0019826745569923357
94,NVIDIA CORPORATION,Technology,5-7yr,29938000,0.675385494668992,0.0008626998525864271,0.894009037579825,imputed_sector_maturity,0.001982253861855226
284,BROADCOM INC,Technology,3-5yr,22316000,0.6132135218657917,0.0005921931254820762,0.8571612089182181,trace_scaled,0.0019820501435367345
97,META PLATFORMS INC,Communications,3-5yr,29899000,0.9471306297189375,0.0008587707045949672,0.8938455636503733,trace_scaled,0.001981913702102115
31,NVIDIA CORPORATION,Technology,3-5yr,38988000,0.6667398496049259,0.0011302849055432821,0.9271323455034662,imputed_sector_maturity,0.0019805525472502295
296,ALPHABET INC,Technology,3-5yr,20378000,0.827125732409581,0.0005860475350338955,0.8457681818978713,trace_scaled,0.001980294501357772
184,ALPHABET INC,Technology,3-5yr,24633000,0.6667398496049259,0.0007154071765988812,0.8695493541727286,imputed_sector_maturity,0.001980267381448545
250,CISCO SYSTEMS INC,Technology,3-5yr,20848000,0.7877204506782841,0.0006262457414080616,0.8486277412862441,trace_full_window,0.001980219154351438
