bond_id,Name,Sector,Maturity_Bucket,Par Value,Liquidity_Score,Weight_Renorm,Sampled_Weight
55,JPMORGAN CHASE & CO MTN,Banking,5-7yr,34253000,0.9108946080100762,0.0009921602415358091,0.020000000000000007
34,BANK OF AMERICA CORP,Banking,5-7yr,42946000,0.939257951158519,0.001099254711149189,0.020000000000000007
210,BAKER HUGHES HOLDINGS LLC,Energy,7-10yr,24165000,0.8671438240968148,0.0006837724978984095,0.020000000000000004
32,SALESFORCE INC,Technology,7-10yr,38633000,0.9259852335837176,0.0011271617366269936,0.020000000000000004
3,GOLDMAN SACHS GROUP INC/THE,Banking,10-15yr,46448000,0.9490886350299382,0.001488542604456903,0.020000000000000004
4,META PLATFORMS INC,Communications,7-10yr,52873000,0.9653363612273722,0.0014821955192399294,0.020000000000000004
5,AMAZON.COM INC,Consumer Cyclical,7-10yr,51138000,0.9611521448174296,0.001460534831594702,0.020000000000000004
87,MICROSOFT CORPORATION,Technology,20yr+,53079000,0.9658240157468344,0.000884461287616051,0.020000000000000004
11,BOEING CO,Capital Goods,20yr+,46462000,0.9491264287136182,0.001316264577139048,0.020000000000000004
264,PACIFIC GAS AND ELECTRIC COMPANY,Electric,20yr+,25498000,0.8738775459001868,0.0006094209282138617,0.020000000000000004
17,AT&T INC,Communications,20yr+,67814000,0.9965472695928845,0.001245539913292771,0.020000000000000004
35,MORGAN STANLEY MTN,Banking,10-15yr,37795000,0.9232350443762004,0.0010923031416258371,0.020000000000000004
352,BERKSHIRE HATHAWAY FINANCE CORP,Insurance,20yr+,24562000,0.869187368542784,0.0005344648742229354,0.020000000000000004
22,NVIDIA CORPORATION,Technology,7-10yr,41186000,0.9340102576220224,0.0011738077756025297,0.02
326,FORD MOTOR COMPANY,Consumer Cyclical,5-7yr,21389000,0.8518405258058249,0.0005554203301773879,0.02
47,ALPHABET INC,Technology,7-10yr,35445000,0.9151845550618904,0.0010175485824037037,0.02
49,CITIGROUP INC,Banking,3-5yr,34782000,0.9128165863471577,0.0010093880442675948,0.02
2,T-MOBILE USA INC,Communications,3-5yr,54674000,0.9695369450876746,0.0015566478363088737,0.02
37,AMGEN INC,Consumer Non-Cyclical,5-7yr,35637000,0.915862034768894,0.001069735727521042,0.02
79,DEUTSCHE TELEKOM INTERNATIONAL FIN,Communications,3-5yr,27672000,0.884138523004425,0.0009098496284839452,0.019999999999999997
25,ABBVIE INC,Consumer Non-Cyclical,3-5yr,41125000,0.9338243806104571,0.0011526508248792845,0.019999999999999997
1,CVS HEALTH CORP,Consumer Non-Cyclical,20yr+,62588000,0.9864901997630411,0.0015916071786944268,0.019999999999999997
48,VERIZON COMMUNICATIONS INC,Communications,5-7yr,39648000,0.9292375115879561,0.0010121082236462975,0.019999999999999993
19,WELLS FARGO & COMPANY MTN,Banking,7-10yr,41234000,0.9341563280565677,0.0012141067293610923,0.019999999999999993
0,ANHEUSER-BUSCH COMPANIES LLC,Consumer Non-Cyclical,15-20yr,69707000,1.0,0.0018495204827492268,0.019999999999999993
44,GOLDMAN SACHS GROUP INC/THE MTN,Banking,5-7yr,35368000,0.9149118259190161,0.001033567416522732,0.01999999999999999
440,CHENIERE ENERGY PARTNERS LP,Energy,7-10yr,15533000,0.8117214023739835,0.00047401644358509163,0.019605330733368936
8,PFIZER INVESTMENT ENTERPRISES PTE,Consumer Non-Cyclical,20yr+,52677000,0.9648706121772298,0.001409455907705724,0.019047636810837813
26,ANHEUSER-BUSCH INBEV WORLDWIDE INC,Consumer Non-Cyclical,20yr+,39922000,0.9301011989530114,0.0011429790759772294,0.01681047180736561
39,JPMORGAN CHASE & CO,Banking,5-7yr,39686000,0.9293576489033578,0.0010548251146303739,0.016
658,UNION PACIFIC CORPORATION,Transportation,20yr+,19496000,0.8402193282400636,0.00038767593515737144,0.01533796701222256
16,BANK OF AMERICA CORP MTN,Banking,7-10yr,41367000,0.9345601783066544,0.0012515847563565553,0.01486177851308643
171,HOME DEPOT INC,Consumer Cyclical,10-15yr,23705000,0.8647335778389454,0.0007274968627264499,0.013585894537570165
208,UNITEDHEALTH GROUP INC,Insurance,20yr+,24803000,0.8704118578486366,0.0006844777295891844,0.013518220168509829
544,FREEPORT-MCMORAN INC,Basic Industry,15-20yr,15098000,0.8081592628604481,0.0004235420040024921,0.01324457105698132
277,EXXON MOBIL CORP,Energy,15-20yr,24972000,0.8712634482344078,0.0005974319894706893,0.012895359123304313
939,NOMURA HOLDINGS INC,Brokerage/Asset Managers/Exchanges,3-5yr,12177000,0.7811949665106961,0.0003337760845052941,0.012364070399227845
898,DUKE ENERGY CORP,Electric,3-5yr,12984000,0.7892422308760881,0.0003407276540286461,0.012134419262406215
23,ORACLE CORPORATION,Technology,7-10yr,41827000,0.9359470104426952,0.0011596023944026364,0.011
175,RAYTHEON TECHNOLOGIES CORPORATION,Capital Goods,15-20yr,28314000,0.8870147838563593,0.0007251796728853326,0.010995238434926106
14,ANHEUSER-BUSCH COMPANIES LLC,Consumer Non-Cyclical,7-10yr,45138000,0.9455008578023817,0.0012904732467335684,0.010000000000000009
42,GOLDMAN SACHS GROUP INC/THE MTN,Banking,10-15yr,35793000,0.9164098048197686,0.0010473698081850398,0.010000000000000002
72,BOEING CO,Capital Goods,3-5yr,31198000,0.8991790153039546,0.0009279841576752984,0.009999999999999998
655,EXTRA SPACE STORAGE LP,Reits,3-5yr,13027000,0.7896568653875444,0.00038807892469495703,0.009891140752983191
75,MICROSOFT CORPORATION,Technology,20yr+,51428000,0.9618613132271924,0.0009236520201462529,0.009000000000000001
565,SANTANDER UK GROUP HOLDINGS PLC,Banking,3-5yr,13725000,0.7962024944737781,0.0004144747394068155,0.008034602197918342
57,AMGEN INC,Consumer Non-Cyclical,20yr+,35077000,0.9138757324627638,0.0009853094193968536,0.008000000000000004
249,PACIFIC GAS AND ELECTRIC COMPANY,Electric,3-5yr,21845000,0.854486034386427,0.0006265479835612508,0.007999999999999991
10,PFIZER INVESTMENT ENTERPRISES PTE,Consumer Non-Cyclical,5-7yr,46047000,0.9480012521732045,0.0013293617371105812,0.007952363189162183
436,WILLIAMS COMPANIES INC,Energy,3-5yr,17988000,0.8301234635188959,0.00047724035988577665,0.0076671889715101684
439,EXXON MOBIL CORP,Energy,20yr+,23239000,0.8622437246788179,0.0004745201805070737,0.007160653618513025
28,AMAZON.COM INC,Consumer Cyclical,3-5yr,39366000,0.9283423518320053,0.0011381432015262019,0.006999999999999998
33,CVS HEALTH CORP,Consumer Non-Cyclical,10-15yr,41148000,0.9338944977448396,0.0011221243674071734,0.005999999999999992
190,BP CAPITAL MARKETS AMERICA INC,Energy,5-7yr,24118000,0.8668996737230346,0.0007087578492287182,0.0057108073762474855
27,AT&T INC,Communications,20yr+,61689000,0.9846758118202784,0.0011424753390552474,0.004999999999999998
18,WELLS FARGO & COMPANY MTN,Banking,20yr+,47384000,0.9515906674112401,0.0012223680148815976,0.004000000000000009
338,BHP BILLITON FINANCE (USA) LTD,Basic Industry,15-20yr,19976000,0.8432695201097951,0.0005456478338909365,0.003913633341025191
31,NVIDIA CORPORATION,Technology,3-5yr,38988000,0.9271323455034662,0.0011302849055432821,0.0037610135159977932
90,BANK OF AMERICA CORP MTN,Banking,10-15yr,42114000,0.9368045676381603,0.0008760992547111491,0.00296908724787871
432,GOLDMAN SACHS GROUP INC/THE,Banking,15-20yr,18383000,0.8328474978331432,0.00047855007588292993,0.0026296256243208875
24,BANK OF AMERICA CORP MTN,Banking,20yr+,50840000,0.9604192111780344,0.00115950164701824,0.002169134239034862
424,T-MOBILE USA INC,Communications,10-15yr,22564000,0.8585471887096271,0.00048106876049284006,0.0017397920656010016
416,GILEAD SCIENCES INC,Consumer Non-Cyclical,15-20yr,18781000,0.8355336515967027,0.00048540089802188557,0.0010000000000000007
438,ELI LILLY AND COMPANY,Consumer Non-Cyclical,20yr+,16642000,0.8203698609289123,0.00047472167527586647,0.0010000000000000007
615,BP CAPITAL MARKETS AMERICA INC,Energy,20yr+,21297000,0.8512999498999881,0.00039966487390054377,0.0010000000000000007
815,FORD MOTOR CREDIT COMPANY LLC,Consumer Cyclical,3-5yr,12116000,0.7805651656604958,0.000355336024766125,0.0010000000000000005
598,CVS HEALTH CORP,Consumer Non-Cyclical,20yr+,13660000,0.7956071681697737,0.00040329177973881443,0.0010000000000000005
602,PFIZER INC,Consumer Non-Cyclical,7-10yr,14045000,0.7990928213894628,0.00040248580066364314,0.0010000000000000005
622,FORD MOTOR CREDIT COMPANY LLC,Consumer Cyclical,7-10yr,13316000,0.7924085818367806,0.00039613871544666955,0.0010000000000000005
733,FORD MOTOR CREDIT COMPANY LLC,Consumer Cyclical,3-5yr,12450000,0.7839754644153393,0.00037206009057592844,0.0010000000000000005
301,ORACLE CORPORATION,Technology,20yr+,34566000,0.9120353636364623,0.0005836295978083817,0.0010000000000000005
61,ORACLE CORPORATION,Technology,7-10yr,35886000,0.9167352253133044,0.0009572008991502562,0.0010000000000000005
118,JPMORGAN CHASE & CO,Banking,5-7yr,31115000,0.8988449331064049,0.0008052738434804756,0.0010000000000000005
427,FORD MOTOR COMPANY,Consumer Cyclical,5-7yr,15809000,0.8139301558561997,0.0004793560549581011,0.0010000000000000002
381,ORACLE CORPORATION,Technology,20yr+,28768000,0.8890096762497067,0.0005136101656528793,0.0010000000000000002
580,STARBUCKS CORPORATION,Consumer Cyclical,3-5yr,15242000,0.8093496927472473,0.0004077246646522563,0.0010000000000000002
576,MARRIOTT INTERNATIONAL INC,Consumer Cyclical,10-15yr,13949000,0.7982326962877688,0.000409135128033806,0.0010000000000000002
131,ORACLE CORPORATION,Technology,5-7yr,27768000,0.8845728352658626,0.0007826056819912841,0.0010000000000000002
566,TOTALENERGIES CAPITAL SA,Energy,20yr+,14828000,0.8058962838701033,0.0004125605391032838,0.0010000000000000002
