bond_id,Name,Sector,Rating_Bucket,Maturity_Bucket,Weight_Renorm,Sampled_Weight
20,AMAZON.COM INC,Consumer Cyclical,A-or-better,20yr+,0.0012032260118462804,0.005711540236179634
44,GOLDMAN SACHS GROUP INC/THE MTN,Banking,A-or-better,5-7yr,0.001033567416522732,0.005705415528061133
61,ORACLE CORPORATION,Technology,BBB,7-10yr,0.0009572008991502562,0.0057010529633265035
436,WILLIAMS COMPANIES INC,Energy,BBB,3-5yr,0.00047724035988577665,0.005691538742038943
88,HONEYWELL AEROSPACE INC 144A,Capital Goods,A-or-better,20yr+,0.0008818418556217443,0.005686107510165654
121,HSBC HOLDINGS PLC,Banking,A-or-better,15-20yr,0.0007998334847230696,0.005636774640319434
35,MORGAN STANLEY MTN,Banking,A-or-better,10-15yr,0.0010923031416258371,0.005636229922427959
134,CHARTER COMMUNICATIONS OPERATING L,Communications,BBB,15-20yr,0.000776863081080689,0.00561831996449035
28,AMAZON.COM INC,Consumer Cyclical,A-or-better,3-5yr,0.0011381432015262019,0.0056052537534598094
77,ORACLE CORPORATION,Technology,BBB,3-5yr,0.0009124690604782518,0.005593671322250229
32,SALESFORCE INC,Technology,A-or-better,7-10yr,0.0011271617366269936,0.00549651314874282
26,ANHEUSER-BUSCH INBEV WORLDWIDE INC,Consumer Non-Cyclical,A-or-better,20yr+,0.0011429790759772294,0.005483707601858718
40,JPMORGAN CHASE & CO,Banking,A-or-better,7-10yr,0.0010513997035608961,0.005480928617814659
55,JPMORGAN CHASE & CO MTN,Banking,A-or-better,5-7yr,0.0009921602415358091,0.00547684297888157
41,WELLS FARGO & COMPANY MTN,Banking,A-or-better,7-10yr,0.0010490825137197787,0.0054688491469244965
54,AT&T INC,Communications,BBB,20yr+,0.0009939736944549445,0.0054666173726351484
139,MORGAN STANLEY MTN,Banking,A-or-better,3-5yr,0.0007672920795630304,0.00542458805886391
12,SPACE EXPLORATION TECHNOLOGIES COR 144A,Communications,BBB,5-7yr,0.001308507028540525,0.0054088099830120594
42,GOLDMAN SACHS GROUP INC/THE MTN,Banking,A-or-better,10-15yr,0.0010473698081850398,0.005404376155096944
143,WELLS FARGO & COMPANY MTN,Banking,A-or-better,3-5yr,0.0007641689106467418,0.0054025079341495225
96,ASTRAZENECA PLC,Consumer Non-Cyclical,A-or-better,10-15yr,0.0008591736941325528,0.0053781860048625835
564,HONEYWELL AEROSPACE INC 144A,Capital Goods,A-or-better,3-5yr,0.0004145754867912119,0.005374395023710762
58,WELLS FARGO & COMPANY MTN,Banking,A-or-better,5-7yr,0.0009729174911160956,0.005370620699335838
101,ABBVIE INC,Consumer Non-Cyclical,A-or-better,10-15yr,0.0008522221246092008,0.005334671132168456
45,GOLDMAN SACHS GROUP INC/THE,Banking,A-or-better,10-15yr,0.001027824815612137,0.005303524964822914
527,SOLVENTUM CORP,Consumer Non-Cyclical,BBB,7-10yr,0.0004303928261414477,0.0052756833442804685
156,MORGAN STANLEY PRIVATE BANK NA,Banking,A-or-better,3-5yr,0.0007460343814553887,0.005274300758388558
11,BOEING CO,Capital Goods,BBB,20yr+,0.001316264577139048,0.005254583363225652
316,HCA INC,Consumer Non-Cyclical,BBB,3-5yr,0.0005713384169120201,0.005225187049950567
514,SABINE PASS LIQUEFACTION LLC,Energy,BBB,3-5yr,0.00043724364828040335,0.005214540456079588
65,MORGAN STANLEY MTN,Banking,A-or-better,5-7yr,0.000942995517950363,0.005205447835330171
59,SALESFORCE INC,Technology,A-or-better,5-7yr,0.0009708017960437711,0.005201162491079069
161,MORGAN STANLEY MTN,Banking,A-or-better,3-5yr,0.0007352544113249732,0.005198088715019541
36,ABBVIE INC,Consumer Non-Cyclical,A-or-better,20yr+,0.0010813216767266288,0.005187891907514291
15,SPACE EXPLORATION TECHNOLOGIES COR 144A,Communications,BBB,3-5yr,0.0012658908849408452,0.005186202594403286
162,CITIGROUP INC,Banking,A-or-better,3-5yr,0.0007333402110214414,0.0051845557353558825
771,NEXTERA ENERGY CAPITAL HOLDINGS IN,Electric,BBB,5-7yr,0.0003635973102866303,0.005179960502456722
67,GOLDMAN SACHS GROUP INC/THE,Banking,A-or-better,5-7yr,0.0009363461905802001,0.0051687427544400205
60,ALPHABET INC,Technology,A-or-better,20yr+,0.000958107625609824,0.005167285797462714
50,MORGAN STANLEY MTN,Banking,A-or-better,10-15yr,0.0010004215270563144,0.00516212535784077
62,NVIDIA CORPORATION,Technology,A-or-better,20yr+,0.000956898656997067,0.005160765563017965
52,BANK OF AMERICA CORP MTN,Banking,A-or-better,10-15yr,0.0009982050845995937,0.005150688624923097
439,EXXON MOBIL CORP,Energy,A-or-better,20yr+,0.0004745201805070737,0.0051434642267363245
170,GOLDMAN SACHS GROUP INC/THE,Banking,A-or-better,15-20yr,0.0007286050839548103,0.005134797102757293
589,OCCIDENTAL PETROLEUM CORPORATION,Energy,BBB,10-15yr,0.00040490373788915686,0.005107543563418227
328,TAKEDA PHARMACEUTICAL CO LTD,Consumer Non-Cyclical,BBB,3-5yr,0.0005550173406398023,0.005075922316730325
68,ALPHABET INC,Technology,A-or-better,20yr+,0.0009353387167362361,0.0050444880487532946
76,AT&T INC,Communications,BBB,20yr+,0.0009168011980072973,0.005042187116458529
131,ORACLE CORPORATION,Technology,BBB,5-7yr,0.0007826056819912841,0.005029654654673014
208,UNITEDHEALTH GROUP INC,Insurance,A-or-better,20yr+,0.0006844777295891844,0.005027158378561725
71,SALESFORCE INC,Technology,A-or-better,20yr+,0.0009308050844383977,0.0050200371695854895
63,ABBOTT LABORATORIES,Consumer Non-Cyclical,A-or-better,7-10yr,0.0009566971622282742,0.005019825527174621
82,META PLATFORMS INC,Communications,A-or-better,5-7yr,0.0009041070275733501,0.005011428539306252
75,MICROSOFT CORPORATION,Technology,A-or-better,20yr+,0.0009236520201462529,0.004981459115787398
249,PACIFIC GAS AND ELECTRIC COMPANY,Electric,BBB,3-5yr,0.0006265479835612508,0.00496326080359876
47,ALPHABET INC,Technology,A-or-better,7-10yr,0.0010175485824037037,0.0049619934574814525
282,CISCO SYSTEMS INC,Technology,A-or-better,10-15yr,0.0005949133048607792,0.004903188913528775
184,ALPHABET INC,Technology,A-or-better,3-5yr,0.0007154071765988812,0.004899232330976727
147,ORACLE CORPORATION,Technology,BBB,5-7yr,0.0007599375205020926,0.004883970785298474
70,WELLS FARGO & COMPANY,Banking,A-or-better,7-10yr,0.0009347342324298576,0.004872753518214297
5,AMAZON.COM INC,Consumer Cyclical,A-or-better,7-10yr,0.001460534831594702,0.004864803464795141
66,WELLS FARGO & COMPANY (FXD-FRN) MTN,Banking,A-or-better,10-15yr,0.0009415850545688132,0.004858532084026168
240,PFIZER INVESTMENT ENTERPRISES PTE,Consumer Non-Cyclical,A-or-better,3-5yr,0.0006371264589228735,0.004854066114411837
205,BANK OF AMERICA CORP,Banking,A-or-better,15-20yr,0.0006880038880430587,0.004848662806240259
73,JPMORGAN CHASE & CO,Banking,A-or-better,7-10yr,0.0009267751890625416,0.004831263161678521
92,GOLDMAN SACHS GROUP INC (FXD-FRN),Banking,A-or-better,5-7yr,0.000873580570101239,0.004822269036340587
341,UNITEDHEALTH GROUP INC,Insurance,A-or-better,7-10yr,0.0005444388652781796,0.004812695295643533
132,ORACLE CORPORATION,Technology,BBB,3-5yr,0.0007822026924536985,0.004795104796947199
74,GOLDMAN SACHS GROUP INC/THE MTN,Banking,A-or-better,20yr+,0.000926372199524956,0.004788082743974351
53,ABBOTT LABORATORIES,Consumer Non-Cyclical,A-or-better,20yr+,0.0009948804209145123,0.0047731699046588685
93,GOLDMAN SACHS GROUP INC/THE MTN,Banking,A-or-better,5-7yr,0.0008630020947396163,0.004763874589469896
56,PFIZER INVESTMENT ENTERPRISES PTE,Consumer Non-Cyclical,A-or-better,20yr+,0.0009855109141656464,0.004728217519733979
487,HONEYWELL AEROSPACE INC 144A,Capital Goods,A-or-better,5-7yr,0.0004475198814888368,0.004716910942486071
661,CHENIERE ENERGY INC,Energy,BBB,7-10yr,0.0003871721982353894,0.004711603243564142
83,BANK OF AMERICA CORP MTN,Banking,A-or-better,7-10yr,0.0009037040380357645,0.0047109936471634245
664,ONEOK INC,Energy,BBB,7-10yr,0.0003858624822382361,0.00469566495520444
105,BANK OF AMERICA CORP MTN,Banking,A-or-better,5-7yr,0.0008456735446234345,0.004668218924119813
347,KINDER MORGAN INC,Energy,BBB,15-20yr,0.0005399052329803413,0.004635786334978717
86,JPMORGAN CHASE & CO,Banking,A-or-better,7-10yr,0.0008882896882231144,0.004630638906024516
94,NVIDIA CORPORATION,Technology,A-or-better,5-7yr,0.0008626998525864271,0.004621996099118936
91,BANK OF AMERICA CORP MTN,Banking,A-or-better,7-10yr,0.0008746887913295994,0.004559737663843126
408,AMGEN INC,Consumer Non-Cyclical,BBB,3-5yr,0.0004945689100019586,0.004523089971470172
465,ONEOK INC,Energy,BBB,20yr+,0.0004563856513157205,0.004513591555248447
369,BARCLAYS PLC,Banking,Unknown/Ambiguous,7-10yr,0.0005224759354797631,0.004490952456901727
164,ORACLE CORPORATION,Technology,BBB,3-5yr,0.0007322319897930809,0.004488771466281845
189,VERIZON COMMUNICATIONS INC,Communications,BBB,10-15yr,0.0007096645756882859,0.004396153484312183
122,VERIZON COMMUNICATIONS INC,Communications,BBB,20yr+,0.000796710315806781,0.0043817160128520926
364,ORACLE CORPORATION,Technology,BBB,15-20yr,0.0005272110625463941,0.004376760753943004
509,ENERGY TRANSFER OPERATING LP,Energy,BBB,20yr+,0.00044046756458108837,0.004356163858619474
517,ENERGY TRANSFER LP,Energy,BBB,20yr+,0.00043623617443643925,0.004314315989895315
46,META PLATFORMS INC,Communications,A-or-better,20yr+,0.0010202687617824066,0.004301588223616895
81,AMAZON.COM INC,Consumer Cyclical,A-or-better,20yr+,0.0009052152488017106,0.004296926151057022
250,CISCO SYSTEMS INC,Technology,A-or-better,3-5yr,0.0006262457414080616,0.004288639370419846
326,FORD MOTOR COMPANY,Consumer Cyclical,BBB,5-7yr,0.0005554203301773879,0.004271685644800292
322,PHILIP MORRIS INTERNATIONAL INC,Consumer Non-Cyclical,A-or-better,3-5yr,0.000560659194166001,0.004271486073166014
305,UNITEDHEALTH GROUP INC,Insurance,A-or-better,20yr+,0.0005810101658140751,0.0042672390887791385
181,AMGEN INC,Consumer Non-Cyclical,BBB,20yr+,0.0007201423036655122,0.004216780342055922
48,VERIZON COMMUNICATIONS INC,Communications,BBB,5-7yr,0.0010121082236462975,0.004183623736475142
107,AMAZON.COM INC,Consumer Cyclical,A-or-better,3-5yr,0.000841845144016371,0.0041460122478454604
467,BERKSHIRE HATHAWAY ENERGY CO,Electric,A-or-better,7-10yr,0.0004557811670093421,0.0041291984326637665
622,FORD MOTOR CREDIT COMPANY LLC,Consumer Cyclical,BBB,7-10yr,0.00039613871544666955,0.004119234191350556
146,SALESFORCE INC,Technology,A-or-better,5-7yr,0.0007601390152708855,0.004072516707678661
196,ORACLE CORPORATION,Technology,BBB,20yr+,0.0007025115113961411,0.004032532814888843
352,BERKSHIRE HATHAWAY FINANCE CORP,Insurance,A-or-better,20yr+,0.0005344648742229354,0.0039253863995098535
220,AMGEN INC,Consumer Non-Cyclical,BBB,20yr+,0.0006608020942560288,0.0038693148102329016
276,GE HEALTHCARE TECHNOLOGIES INC,Consumer Non-Cyclical,BBB,5-7yr,0.0005977342316238785,0.003867793083633616
749,GENERAL MOTORS FINANCIAL COMPANY I,Consumer Cyclical,BBB,7-10yr,0.0003691384164284327,0.003838472552672542
218,ABBOTT LABORATORIES,Consumer Non-Cyclical,A-or-better,5-7yr,0.0006738992542275618,0.0038114334768986386
106,AT&T INC,Communications,BBB,7-10yr,0.0008430541126291279,0.0037880308089732768
277,EXXON MOBIL CORP,Energy,A-or-better,15-20yr,0.0005974319894706893,0.0037092463204313987
281,AT&T INC,Communications,BBB,10-15yr,0.0005963237682423289,0.003694042088819394
427,FORD MOTOR COMPANY,Consumer Cyclical,BBB,5-7yr,0.0004793560549581011,0.0036866824411318326
197,ABBVIE INC,Consumer Non-Cyclical,A-or-better,7-10yr,0.0007007988058614022,0.003677117351203313
248,PHILIP MORRIS INTERNATIONAL INC,Consumer Non-Cyclical,A-or-better,5-7yr,0.0006273539626364219,0.003548183025960206
257,ORACLE CORPORATION,Technology,BBB,20yr+,0.0006180852032719526,0.003547911776759365
163,BRISTOL-MYERS SQUIBB CO,Consumer Non-Cyclical,A-or-better,20yr+,0.0007326349793306667,0.003514986485739675
219,NOVARTIS CAPITAL CORP,Consumer Non-Cyclical,A-or-better,7-10yr,0.0006639252631723175,0.0034836405037995733
419,EXXON MOBIL CORP,Energy,A-or-better,10-15yr,0.0004838896872559395,0.003457054605788969
346,ORACLE CORPORATION,Technology,BBB,10-15yr,0.0005399052329803413,0.003445922016987009
95,BOEING CO,Capital Goods,BBB,20yr+,0.000860684904898499,0.003435890215999751
178,AMAZON.COM INC,Consumer Cyclical,A-or-better,20yr+,0.0007228624830442151,0.0034313238880171546
510,ELI LILLY AND COMPANY,Consumer Non-Cyclical,A-or-better,3-5yr,0.0004403668171966919,0.003355016284961122
319,AMAZON.COM INC,Consumer Cyclical,A-or-better,15-20yr,0.0005687189849177135,0.0033186136994992443
168,AT&T INC,Communications,BBB,7-10yr,0.0007294110630299816,0.003277407153079174
550,UNITEDHEALTH GROUP INC,Insurance,A-or-better,3-5yr,0.00042162780369896035,0.0032719890949128158
130,VERIZON COMMUNICATIONS INC,Communications,BBB,3-5yr,0.0007845198822948158,0.0032140835338335355
3,GOLDMAN SACHS GROUP INC/THE,Banking,BBB,10-15yr,0.001488542604456903,0.0032139012305699133
339,ALLY FINANCIAL INC,Banking,BBB,5-7yr,0.0005453455917377473,0.003193840525996084
171,HOME DEPOT INC,Consumer Cyclical,A-or-better,10-15yr,0.0007274968627264499,0.0031697015463165857
955,BARCLAYS PLC,Banking,Unknown/Ambiguous,5-7yr,0.00033135814727978035,0.0031023548952473006
211,PFIZER INVESTMENT ENTERPRISES PTE,Consumer Non-Cyclical,A-or-better,15-20yr,0.0006815560554416886,0.0030664422354062747
80,AMAZON.COM INC,Consumer Cyclical,A-or-better,7-10yr,0.0009089429020243775,0.003027540653885753
413,BARCLAYS PLC,Banking,Unknown/Ambiguous,3-5yr,0.0004914457410856699,0.0030175929072402945
555,AON NORTH AMERICA INC,Insurance,BBB,7-10yr,0.00041790015047629334,0.003015498657861708
435,UNITEDHEALTH GROUP INC,Insurance,A-or-better,5-7yr,0.000477341107270173,0.002953773413019155
43,META PLATFORMS INC,Communications,A-or-better,15-20yr,0.0010354816168262639,0.002830212699682546
190,BP CAPITAL MARKETS AMERICA INC,Energy,A-or-better,5-7yr,0.0007087578492287182,0.0027723452826426526
678,UNITEDHEALTH GROUP INC,Insurance,A-or-better,15-20yr,0.00038163109209358705,0.0027294682822073795
1146,INTERCONTINENTAL EXCHANGE INC,Brokerage/Asset Managers/Exchanges,A-or-better,20yr+,0.00030496233256792186,0.002709958695891073
1128,UNITEDHEALTH GROUP INC,Insurance,A-or-better,10-15yr,0.0003070780276402464,0.002675348469318642
1306,TAKEOFF MERGER SUB INC 144A,Finance Companies,BBB,3-5yr,0.0002839061292290729,0.002640076900837182
114,AERCAP IRELAND CAPITAL DAC,Finance Companies,BBB,5-7yr,0.0008113186865442599,0.0026249762605810583
306,ABBVIE INC,Consumer Non-Cyclical,A-or-better,15-20yr,0.0005809094184296787,0.0026136150671622433
483,WALT DISNEY CO,Communications,A-or-better,10-15yr,0.0004492325870235757,0.0025205944626062416
464,FORD MOTOR COMPANY,Consumer Cyclical,BBB,15-20yr,0.000457493872544081,0.0025003133107294024
374,RIO TINTO FINANCE (USA) PLC,Basic Industry,A-or-better,7-10yr,0.0005202594930230421,0.0024925976551240835
