bond_id,Name,Sector,Rating_Bucket,Maturity_Bucket,Weight_Renorm,Sampled_Weight
19,WELLS FARGO & COMPANY MTN,Banking,A-or-better,7-10yr,0.0012141067293610923,0.011366187219995286
20,AMAZON.COM INC,Consumer Cyclical,A-or-better,20yr+,0.0012032260118462804,0.01126432445178024
21,BANK OF AMERICA CORP MTN,Banking,A-or-better,7-10yr,0.0011817668189698458,0.01106342843668946
22,NVIDIA CORPORATION,Technology,A-or-better,7-10yr,0.0011738077756025297,0.010988917708087714
23,ORACLE CORPORATION,Technology,BBB,7-10yr,0.0011596023944026364,0.010855930205140297
24,BANK OF AMERICA CORP MTN,Banking,A-or-better,20yr+,0.00115950164701824,0.010854987031360529
25,ABBVIE INC,Consumer Non-Cyclical,A-or-better,3-5yr,0.0011526508248792845,0.010790851214336242
26,ANHEUSER-BUSCH INBEV WORLDWIDE INC,Consumer Non-Cyclical,A-or-better,20yr+,0.0011429790759772294,0.010700306531478425
27,AT&T INC,Communications,BBB,20yr+,0.0011424753390552474,0.010695590662579581
28,AMAZON.COM INC,Consumer Cyclical,A-or-better,3-5yr,0.0011381432015262019,0.010655034190049517
29,ORACLE CORPORATION,Technology,BBB,20yr+,0.0011349192852255169,0.01062485262909691
30,BANK OF AMERICA CORP MTN,Banking,A-or-better,7-10yr,0.0011345162956879313,0.010621079933977836
31,NVIDIA CORPORATION,Technology,A-or-better,3-5yr,0.0011302849055432821,0.01058146663522754
32,SALESFORCE INC,Technology,A-or-better,7-10yr,0.0011271617366269936,0.010552228248054704
33,CVS HEALTH CORP,Consumer Non-Cyclical,BBB,10-15yr,0.0011221243674071734,0.010505069559066259
34,BANK OF AMERICA CORP,Banking,A-or-better,5-7yr,0.001099254711149189,0.010290969111058713
35,MORGAN STANLEY MTN,Banking,A-or-better,10-15yr,0.0010923031416258371,0.010225890120254658
36,ABBVIE INC,Consumer Non-Cyclical,A-or-better,20yr+,0.0010813216767266288,0.010123084178259845
37,AMGEN INC,Consumer Non-Cyclical,BBB,5-7yr,0.001069735727521042,0.010014619193586418
38,BANK OF AMERICA CORP MTN,Banking,A-or-better,5-7yr,0.0010693327379834563,0.010010846498467342
39,JPMORGAN CHASE & CO,Banking,A-or-better,5-7yr,0.0010548251146303739,0.009875029474180617
40,JPMORGAN CHASE & CO,Banking,A-or-better,7-10yr,0.0010513997035608961,0.009842961565668475
41,WELLS FARGO & COMPANY MTN,Banking,A-or-better,7-10yr,0.0010490825137197787,0.00982126856873379
42,GOLDMAN SACHS GROUP INC/THE MTN,Banking,A-or-better,10-15yr,0.0010473698081850398,0.009805234614477716
43,META PLATFORMS INC,Communications,A-or-better,15-20yr,0.0010354816168262639,0.009693940108464985
44,GOLDMAN SACHS GROUP INC/THE MTN,Banking,A-or-better,5-7yr,0.001033567416522732,0.009676019806649375
45,GOLDMAN SACHS GROUP INC/THE,Banking,A-or-better,10-15yr,0.001027824815612137,0.009622258901202546
46,META PLATFORMS INC,Communications,A-or-better,20yr+,0.0010202687617824066,0.00955152086771988
47,ALPHABET INC,Technology,A-or-better,7-10yr,0.0010175485824037037,0.009526055175666117
48,VERIZON COMMUNICATIONS INC,Communications,BBB,5-7yr,0.0010121082236462975,0.009475123791558593
49,CITIGROUP INC,Banking,A-or-better,3-5yr,0.0010093880442675948,0.009449658099504835
50,MORGAN STANLEY MTN,Banking,A-or-better,10-15yr,0.0010004215270563144,0.0093657156331054
51,META PLATFORMS INC,Communications,A-or-better,15-20yr,0.0009985073267527829,0.009347795331289791
52,BANK OF AMERICA CORP MTN,Banking,A-or-better,10-15yr,0.0009982050845995937,0.009344965809950485
53,ABBOTT LABORATORIES,Consumer Non-Cyclical,A-or-better,20yr+,0.0009948804209145123,0.009313841075218111
54,AT&T INC,Communications,BBB,20yr+,0.0009939736944549445,0.00930535251120019
55,JPMORGAN CHASE & CO MTN,Banking,A-or-better,5-7yr,0.0009921602415358091,0.009288375383164347
56,PFIZER INVESTMENT ENTERPRISES PTE,Consumer Non-Cyclical,A-or-better,20yr+,0.0009855109141656464,0.0092261259136996
57,AMGEN INC,Consumer Non-Cyclical,BBB,20yr+,0.0009853094193968536,0.009224239566140062
58,WELLS FARGO & COMPANY MTN,Banking,A-or-better,5-7yr,0.0009729174911160956,0.009108229191228485
59,SALESFORCE INC,Technology,A-or-better,5-7yr,0.0009708017960437711,0.009088422541853337
60,ALPHABET INC,Technology,A-or-better,20yr+,0.000958107625609824,0.008969582645602454
61,ORACLE CORPORATION,Technology,BBB,7-10yr,0.0009572008991502562,0.008961094081584532
62,NVIDIA CORPORATION,Technology,A-or-better,20yr+,0.000956898656997067,0.008958264560245226
63,ABBOTT LABORATORIES,Consumer Non-Cyclical,A-or-better,7-10yr,0.0009566971622282742,0.008956378212685688
64,AMAZON.COM INC,Consumer Cyclical,A-or-better,5-7yr,0.0009469246659418229,0.008864890356048103
65,MORGAN STANLEY MTN,Banking,A-or-better,5-7yr,0.000942995517950363,0.008828106578637114
66,WELLS FARGO & COMPANY (FXD-FRN) MTN,Banking,A-or-better,10-15yr,0.0009415850545688132,0.008814902145720348
67,GOLDMAN SACHS GROUP INC/THE,Banking,A-or-better,5-7yr,0.0009363461905802001,0.008765857109172366
68,ALPHABET INC,Technology,A-or-better,20yr+,0.0009353387167362361,0.008756425371374676
69,JPMORGAN CHASE & CO MTN,Banking,A-or-better,10-15yr,0.0009353387167362361,0.008756425371374676
70,WELLS FARGO & COMPANY,Banking,A-or-better,7-10yr,0.0009347342324298576,0.008750766328696062
71,SALESFORCE INC,Technology,A-or-better,20yr+,0.0009308050844383977,0.008713982551285073
72,BOEING CO,Capital Goods,BBB,3-5yr,0.0009279841576752984,0.008687573685451545
73,JPMORGAN CHASE & CO,Banking,A-or-better,7-10yr,0.0009267751890625416,0.008676255600094319
74,GOLDMAN SACHS GROUP INC/THE MTN,Banking,A-or-better,20yr+,0.000926372199524956,0.008672482904975243
75,MICROSOFT CORPORATION,Technology,A-or-better,20yr+,0.0009236520201462529,0.00864701721292148
76,AT&T INC,Communications,BBB,20yr+,0.0009168011980072973,0.008582881395897194
77,ORACLE CORPORATION,Technology,BBB,3-5yr,0.0009124690604782518,0.008542324923367131
78,JPMORGAN CHASE & CO,Banking,A-or-better,10-15yr,0.0009124690604782518,0.008542324923367131
79,DEUTSCHE TELEKOM INTERNATIONAL FIN,Communications,Unknown/Ambiguous,3-5yr,0.0009098496284839452,0.00851780240509314
80,AMAZON.COM INC,Consumer Cyclical,A-or-better,7-10yr,0.0009089429020243775,0.008509313841075217
81,AMAZON.COM INC,Consumer Cyclical,A-or-better,20yr+,0.0009052152488017106,0.008474416411223769
82,META PLATFORMS INC,Communications,A-or-better,5-7yr,0.0009041070275733501,0.00846404149964631
83,BANK OF AMERICA CORP MTN,Banking,A-or-better,7-10yr,0.0009037040380357645,0.008460268804527235
84,WELLS FARGO & COMPANY MTN,Banking,A-or-better,3-5yr,0.0008958457420528448,0.008386701249705258
85,META PLATFORMS INC,Communications,A-or-better,20yr+,0.0008942337839025023,0.008371610469228956
86,JPMORGAN CHASE & CO,Banking,A-or-better,7-10yr,0.0008882896882231144,0.00831596321622259
87,MICROSOFT CORPORATION,Technology,A-or-better,20yr+,0.000884461287616051,0.00828012261259137
88,HONEYWELL AEROSPACE INC 144A,Capital Goods,A-or-better,20yr+,0.0008818418556217443,0.008255600094317379
89,HONEYWELL AEROSPACE INC 144A,Capital Goods,A-or-better,7-10yr,0.000876300749479942,0.008203725536430088
90,BANK OF AMERICA CORP MTN,Banking,A-or-better,10-15yr,0.0008760992547111491,0.008201839188870548
91,BANK OF AMERICA CORP MTN,Banking,A-or-better,7-10yr,0.0008746887913295994,0.008188634755953784
92,GOLDMAN SACHS GROUP INC (FXD-FRN),Banking,A-or-better,5-7yr,0.000873580570101239,0.008178259844376326
93,GOLDMAN SACHS GROUP INC/THE MTN,Banking,A-or-better,5-7yr,0.0008630020947396163,0.008079226597500589
94,NVIDIA CORPORATION,Technology,A-or-better,5-7yr,0.0008626998525864271,0.008076397076161283
95,BOEING CO,Capital Goods,BBB,20yr+,0.000860684904898499,0.008057533600565905
96,ASTRAZENECA PLC,Consumer Non-Cyclical,A-or-better,10-15yr,0.0008591736941325528,0.00804338599386937
97,META PLATFORMS INC,Communications,A-or-better,3-5yr,0.0008587707045949672,0.008039613298750295
98,JPMORGAN CHASE & CO,Banking,A-or-better,7-10yr,0.0008579647255197961,0.008032067908512144
99,MORGAN STANLEY MTN,Banking,A-or-better,7-10yr,0.0008576624833666068,0.008029238387172836
