bond_id,Name,Sector,Rating_Bucket,Maturity_Bucket,Weight_Renorm,Sampled_Weight
440,CHENIERE ENERGY PARTNERS LP,Energy,BBB,7-10yr,0.00047401644358509163,0.016309096353744668
10,PFIZER INVESTMENT ENTERPRISES PTE,Consumer Non-Cyclical,A-or-better,5-7yr,0.0013293617371105812,0.01598938447586205
77,ORACLE CORPORATION,Technology,BBB,3-5yr,0.0009124690604782518,0.015988673741787467
316,HCA INC,Consumer Non-Cyclical,BBB,3-5yr,0.0005713384169120201,0.01593134119310455
2,T-MOBILE USA INC,Communications,BBB,3-5yr,0.0015566478363088737,0.015881352896525647
1,CVS HEALTH CORP,Consumer Non-Cyclical,BBB,20yr+,0.0015916071786944268,0.015382956475873899
29,ORACLE CORPORATION,Technology,BBB,20yr+,0.0011349192852255169,0.015147756875878349
0,ANHEUSER-BUSCH COMPANIES LLC,Consumer Non-Cyclical,A-or-better,15-20yr,0.0018495204827492268,0.015047069548645955
59,SALESFORCE INC,Technology,A-or-better,5-7yr,0.0009708017960437711,0.014933470552392
25,ABBVIE INC,Consumer Non-Cyclical,A-or-better,3-5yr,0.0011526508248792845,0.014715978330804005
20,AMAZON.COM INC,Consumer Cyclical,A-or-better,20yr+,0.0012032260118462804,0.014443537863647089
49,CITIGROUP INC,Banking,A-or-better,3-5yr,0.0010093880442675948,0.014228540401742087
208,UNITEDHEALTH GROUP INC,Insurance,A-or-better,20yr+,0.0006844777295891844,0.014207100328169615
9,SPACE EXPLORATION TECHNOLOGIES COR 144A,Communications,BBB,7-10yr,0.0013681494801031976,0.014199637620386507
465,ONEOK INC,Energy,BBB,20yr+,0.0004563856513157205,0.014168720688142206
60,ALPHABET INC,Technology,A-or-better,20yr+,0.000958107625609824,0.013643152470428365
62,NVIDIA CORPORATION,Technology,A-or-better,20yr+,0.000956898656997067,0.01362593713608082
580,STARBUCKS CORPORATION,Consumer Cyclical,BBB,3-5yr,0.0004077246646522563,0.013574547001791998
23,ORACLE CORPORATION,Technology,BBB,7-10yr,0.0011596023944026364,0.013549197486465254
34,BANK OF AMERICA CORP,Banking,A-or-better,5-7yr,0.001099254711149189,0.013272709979483705
38,BANK OF AMERICA CORP MTN,Banking,A-or-better,5-7yr,0.0010693327379834563,0.012911423675395476
891,DUKE ENERGY CAROLINAS LLC,Electric,A-or-better,20yr+,0.0003416343804882138,0.012899704997976777
39,JPMORGAN CHASE & CO,Banking,A-or-better,5-7yr,0.0010548251146303739,0.01273625455826179
8,PFIZER INVESTMENT ENTERPRISES PTE,Consumer Non-Cyclical,A-or-better,20yr+,0.001409455907705724,0.012693062067580212
84,WELLS FARGO & COMPANY MTN,Banking,A-or-better,3-5yr,0.0008958457420528448,0.012628024877960938
44,GOLDMAN SACHS GROUP INC/THE MTN,Banking,A-or-better,5-7yr,0.001033567416522732,0.012479583143572845
393,KROGER CO,Consumer Non-Cyclical,BBB,7-10yr,0.0005040391641352207,0.012309558804715862
55,JPMORGAN CHASE & CO MTN,Banking,A-or-better,5-7yr,0.0009921602415358091,0.01197962128842045
358,EXXON MOBIL CORP,Energy,A-or-better,20yr+,0.0005319461896130252,0.011724150838618826
436,WILLIAMS COMPANIES INC,Energy,BBB,3-5yr,0.00047724035988577665,0.01172059716824592
14,ANHEUSER-BUSCH COMPANIES LLC,Consumer Non-Cyclical,A-or-better,7-10yr,0.0012904732467335684,0.011696159482835256
