bond_id,Name,Sector,Rating_Bucket,Maturity_Bucket,Weight_Renorm,Sampled_Weight
0,ANHEUSER-BUSCH COMPANIES LLC,Consumer Non-Cyclical,A-or-better,15-20yr,0.0018495204827492268,0.010109448352767874
1,CVS HEALTH CORP,Consumer Non-Cyclical,BBB,20yr+,0.0015916071786944268,0.008699698500764075
2,T-MOBILE USA INC,Communications,BBB,3-5yr,0.0015566478363088737,0.008508611313793248
3,GOLDMAN SACHS GROUP INC/THE,Banking,BBB,10-15yr,0.001488542604456903,0.008136349243498493
4,META PLATFORMS INC,Communications,A-or-better,7-10yr,0.0014821955192399294,0.008101656180734338
5,AMAZON.COM INC,Consumer Cyclical,A-or-better,7-10yr,0.001460534831594702,0.007983259220507456
6,META PLATFORMS INC,Communications,A-or-better,20yr+,0.0014158029929226975,0.007738755730550546
7,META PLATFORMS INC,Communications,A-or-better,20yr+,0.0014136872978503731,0.007727191376295828
8,PFIZER INVESTMENT ENTERPRISES PTE,Consumer Non-Cyclical,A-or-better,20yr+,0.001409455907705724,0.007704062667786391
9,SPACE EXPLORATION TECHNOLOGIES COR 144A,Communications,BBB,7-10yr,0.0013681494801031976,0.007478282418051408
10,PFIZER INVESTMENT ENTERPRISES PTE,Consumer Non-Cyclical,A-or-better,5-7yr,0.0013293617371105812,0.007266269256714899
11,BOEING CO,Capital Goods,BBB,20yr+,0.001316264577139048,0.007194680397042829
12,SPACE EXPLORATION TECHNOLOGIES COR 144A,Communications,BBB,5-7yr,0.001308507028540525,0.007152277764775529
13,META PLATFORMS INC,Communications,A-or-better,7-10yr,0.001293898657803046,0.007072428652064375
14,ANHEUSER-BUSCH COMPANIES LLC,Consumer Non-Cyclical,A-or-better,7-10yr,0.0012904732467335684,0.007053705411842451
15,SPACE EXPLORATION TECHNOLOGIES COR 144A,Communications,BBB,3-5yr,0.0012658908849408452,0.006919338629073339
16,BANK OF AMERICA CORP MTN,Banking,A-or-better,7-10yr,0.0012515847563565553,0.006841141566970002
17,AT&T INC,Communications,BBB,20yr+,0.001245539913292771,0.006808100554813663
18,WELLS FARGO & COMPANY MTN,Banking,A-or-better,20yr+,0.0012223680148815976,0.006681443341547698
19,WELLS FARGO & COMPANY MTN,Banking,A-or-better,7-10yr,0.0012141067293610923,0.0066362872916007004
20,AMAZON.COM INC,Consumer Cyclical,A-or-better,20yr+,0.0012032260118462804,0.00657681346971929
21,BANK OF AMERICA CORP MTN,Banking,A-or-better,7-10yr,0.0011817668189698458,0.006459517876564286
22,NVIDIA CORPORATION,Technology,A-or-better,7-10yr,0.0011738077756025297,0.006416013877225107
23,ORACLE CORPORATION,Technology,BBB,7-10yr,0.0011596023944026364,0.00633836749865771
24,BANK OF AMERICA CORP MTN,Banking,A-or-better,20yr+,0.00115950164701824,0.006337816815121771
25,ABBVIE INC,Consumer Non-Cyclical,A-or-better,3-5yr,0.0011526508248792845,0.00630037033467792
26,ANHEUSER-BUSCH INBEV WORLDWIDE INC,Consumer Non-Cyclical,A-or-better,20yr+,0.0011429790759772294,0.006247504715227777
27,AT&T INC,Communications,BBB,20yr+,0.0011424753390552474,0.006244751297548082
28,AMAZON.COM INC,Consumer Cyclical,A-or-better,3-5yr,0.0011381432015262019,0.006221071905502706
29,ORACLE CORPORATION,Technology,BBB,20yr+,0.0011349192852255169,0.006203450032352659
30,BANK OF AMERICA CORP MTN,Banking,A-or-better,7-10yr,0.0011345162956879313,0.006201247298208903
31,NVIDIA CORPORATION,Technology,A-or-better,3-5yr,0.0011302849055432821,0.006178118589699465
32,SALESFORCE INC,Technology,A-or-better,7-10yr,0.0011271617366269936,0.0061610474000853566
33,CVS HEALTH CORP,Consumer Non-Cyclical,BBB,10-15yr,0.0011221243674071734,0.006133513223288409
34,BANK OF AMERICA CORP,Banking,A-or-better,5-7yr,0.001099254711149189,0.006008508060630258
