target_n,lambda_liq,n_holdings,weighted_avg_liquidity_score,sector_L1_deviation_pct,maturity_L1_deviation_pct,duration,duration_abs_diff,ytm,ytm_abs_diff_pct,top10_issuer_weight_pct,max_issuer_weight_pct,issuer_hhi,coupon,years_to_maturity,rating_L1_deviation_pct,sector_weights.Banking,sector_weights.Basic Industry,sector_weights.Brokerage/Asset Managers/Exchanges,sector_weights.Capital Goods,sector_weights.Communications,sector_weights.Consumer Cyclical,sector_weights.Consumer Non-Cyclical,sector_weights.Electric,sector_weights.Energy,sector_weights.Finance Companies,sector_weights.Financial Other,sector_weights.Industrial Other,sector_weights.Insurance,sector_weights.Natural Gas,sector_weights.Owned No Guarantee,sector_weights.Reits,sector_weights.Technology,sector_weights.Transportation,sector_weights.Utility Other,maturity_weights.0-1yr,maturity_weights.1-2yr,maturity_weights.2-3yr,maturity_weights.3-5yr,maturity_weights.5-7yr,maturity_weights.7-10yr,maturity_weights.10-15yr,maturity_weights.15-20yr,maturity_weights.20yr+,rating_weights.A-or-better,rating_weights.BBB,rating_weights.Unknown/Ambiguous
100,0.015,100,0.9053458066201132,7.299550989057235,0.13278210274875712,7.845623629216084,0.011704411118333091,5.604777273450149,0.0006587813789957764,30.000000000000004,3.0000000000000013,256.2274131951256,4.708473629544417,12.778188570793663,0.01144510416979383,0.2360329434354349,0.020486811082852788,0.01460873784970991,0.050170709347319375,0.1151239518415897,0.07890667309423949,0.17314007126036407,0.04640770366768688,0.08633339803719092,0.0,0.0,0.0,0.04373653260997504,0.0,0.0,0.0,0.13505246777363691,0.0,0.0,0.0,0.0,0.0,0.20170180856714584,0.16957921723467356,0.21051907004190734,0.08731950656913665,0.08070257137050353,0.2501778262166331,0.5956052105281091,0.3763334200077028,0.028061369464188024
100,0.02,100,0.9051357082447699,4.1007006376100525,2.0746941107912793,7.829384947742556,0.027943092591861785,5.610836615288956,0.005400560459810855,30.000000000000092,3.000000000000013,233.57545053702415,4.767861023750494,12.495689605257958,0.030375523323521864,0.2343089953905685,0.018724164365257805,0.012840737347884306,0.04856940609593525,0.11338962848300849,0.07718536643197582,0.17150674069346022,0.04470724296802981,0.08468213234406129,0.008401321288483038,0.0,0.0,0.04195574693184802,0.0,0.0,0.01037383292659975,0.13335468473288764,0.0,0.0,0.0,0.0,0.0,0.2036772828312524,0.17152604156311546,0.2125376771750751,0.0893680357329056,0.08289096269765049,0.2400000000000009,0.5956924752885812,0.3763408073429994,0.027966717368419387
100,0.025,100,0.8960944803902439,4.112938563076705,8.164775162023107,7.746435945285641,0.11089209504877662,5.616831911631733,0.011395856802588256,30.00000000107174,3.000000000154334,250.39972731172872,4.764858464789619,12.358747921918301,0.15395977332570943,0.23383274052865435,0.030000000001543337,0.011537572383863787,0.04706455246239392,0.11242755867618243,0.07647931033074717,0.17155846100136293,0.04349544001296299,0.08377230192602658,0.007301211518692969,0.0,0.0,0.040866999613265,0.0,0.0,0.008907040289481772,0.13275681125482294,0.0,0.0,0.0,0.0,0.0,0.2129063361629462,0.18004240541202987,0.18800000002405853,0.09905125839314158,0.08800000000146241,0.23200000000636162,0.5961019829402997,0.3765492209412919,0.027348796118408545
100,0.03,100,0.8966549845829258,4.124369759921626,8.164775164950296,7.743206609386816,0.11412143094760108,5.617744366381381,0.01230831155223644,30.000000000563563,3.000000000077672,253.11033437256415,4.760972463497594,12.356136374973476,0.15677257110156517,0.2338196293668866,0.03000000000077672,0.011491733833136696,0.04702691852440542,0.11246906875631942,0.07655297304606444,0.171584049884417,0.04348795582557447,0.0838128958995348,0.0072488623935442545,0.0,0.0,0.04083053093837185,0.0,0.0,0.008849884305257072,0.13282549722571124,0.0,0.0,0.0,0.0,0.0,0.21291483995413962,0.18006894712190688,0.18800000001213593,0.09901621290734003,0.08800000000082939,0.23200000000364818,0.5961149973045778,0.376550270565893,0.027334732129529252
100,0.04,100,0.9069485408626516,8.188203367864181,0.10048544119693713,7.857397941271621,6.990093720382617e-05,5.6107011850329815,0.0052651302038366765,30.00000000000001,3.0000000000000013,261.21622791669506,4.622281689221677,12.642455132408447,0.023813573173090546,0.23649736361771606,0.020811221733749326,0.0,0.05053971980593425,0.1155004596533503,0.07936000009821004,0.17375553839716296,0.046696770802743835,0.08671398828560024,0.010407042052177828,0.0,0.0,0.04431564148602121,0.0,0.0,0.0,0.135402254067334,0.0,0.0,0.0,0.0,0.0,0.20183494338724473,0.16963668709841664,0.2107546941135881,0.08728510781865335,0.08056353240093284,0.24992503518116438,0.5956557038955692,0.37634476898525926,0.027999527119171606
100,0.05,100,0.9084161023926665,9.593407735948368,0.22424027780836542,7.83312687216486,0.024201168169557086,5.6341748369068165,0.028738782077671665,30.020070081041762,3.0056501092852055,268.68208455932194,4.593636943592182,12.574180694905742,0.04421262742708952,0.23711638026299606,0.021950172625660586,0.0,0.05197473354862659,0.11704449215792231,0.0799267884208314,0.1747511806048239,0.04734695928756934,0.08782730560435678,0.0,0.0,0.0,0.045345633514795994,0.0,0.0,0.0,0.136716353972417,0.0,0.0,0.0,0.0,0.0,0.20145405106169018,0.16991122741113907,0.21019081131672052,0.0875983206129199,0.08073807398006108,0.2501075156174692,0.5956663942854183,0.37606064508715553,0.028272960627425982
100,0.06,100,0.9068455155642781,4.10070063761006,2.0746941107914485,7.82639327473608,0.030934765598337854,5.627562110704063,0.022126055874918116,30.00000000000001,3.0000000000000018,238.51897890683296,4.740054860914701,12.506385935024364,0.09647861187503139,0.23458231512405492,0.01856387861878355,0.012539655223658637,0.048679532033376924,0.11382298289063485,0.0772930719064912,0.17196132058241514,0.044622551719780454,0.08478519915409273,0.007988047347213334,0.0,0.0,0.04167219654617537,0.0,0.0,0.009956017881622127,0.13353323097170075,0.0,0.0,0.0,0.0,0.0,0.20380985642451555,0.17147062791610726,0.21258188701431097,0.08930089897186778,0.08283672967319829,0.24000000000000002,0.595937307114626,0.37642649095971215,0.027636201925661876
100,0.075,100,0.9085745636838204,9.593407735948386,0.2480942568741134,7.837658884343405,0.019669155991012488,5.638397226391286,0.032961171562140734,30.000000000000004,3.000000000000001,268.79295791896527,4.6107031490857855,12.578765595440574,0.0533358119443654,0.23708023360656622,0.021909584423442575,0.0,0.052094997474211716,0.11733488282878728,0.07976839321320672,0.1748573987683251,0.047027733491365575,0.08785263929294533,0.0,0.0,0.0,0.04527872021606487,0.0,0.0,0.0,0.13679541668508474,0.0,0.0,0.0,0.0,0.0,0.20141234585045215,0.1700937972082434,0.21011324663262992,0.08771761704193223,0.08061405777920808,0.2500489354875344,0.5956913992723271,0.3760150291645693,0.028293571563103796
100,0.09,100,0.9092812119582118,9.593407735948393,0.13683093358689247,7.859165956470659,0.001837916136241624,5.636838693482944,0.03140263865379911,30.024552699627478,3.0074147869078693,262.4765805453561,4.631003844274248,12.658799485716667,0.05191259149604603,0.23763657904329735,0.021802610235481273,0.0,0.05204702095008493,0.1169290168180409,0.08009069823998927,0.1749490124770272,0.047203467176692854,0.08749763441253178,0.0,0.0,0.0,0.04518488251792792,0.0,0.0,0.0,0.13665907812892672,0.0,0.0,0.0,0.0,0.0,0.20174033220662332,0.16967289623516588,0.21048706299732667,0.08764828836165772,0.08042651499773147,0.25002490520149506,0.5956398945355524,0.37650107343689093,0.027859032027556952
100,0.1,100,0.907174701289589,4.100700637610053,2.0746941107914623,7.824951684093549,0.0323763562408681,5.63278832247714,0.02735226764799492,30.0,3.0000000000000013,235.5132467793647,4.747639544957487,12.50704424086622,0.143402501205675,0.2348108453656234,0.018476561659034253,0.012302927733330778,0.048870191389687574,0.11428363882242443,0.07729592505163775,0.1722494000019838,0.044374869111346506,0.08480865537329316,0.007637865470802081,0.0,0.0,0.04145037475382234,0.0,0.0,0.009611810805713177,0.13382693446130067,0.0,0.0,0.0,0.0,0.0,0.20380573427507342,0.17149055360821042,0.2125517437740056,0.08933713152556975,0.08281483681714076,0.24,0.5960895727541552,0.3765088447668361,0.02740158247900859
100,0.125,100,0.9074612017274415,4.10070063761006,2.0746941107914596,7.822729735656371,0.034598304678046254,5.637833181553983,0.03239712672483819,30.000000000000014,3.0000000000000018,237.4705624434989,4.754536018981067,12.50659253691251,0.1826037031159508,0.23498485196291508,0.01839541756911919,0.012117947700252771,0.048963994339059,0.11454355287523221,0.07734772281795152,0.172490644912324,0.0442808251149149,0.08487322352452062,0.0073838150019647705,0.0,0.0,0.041276690159201546,0.0,0.0,0.009371097351655457,0.13397021667088893,0.0,0.0,0.0,0.0,0.0,0.20385185779156229,0.1714626288291721,0.21257318188724356,0.08932712696939865,0.08278520452262336,0.24000000000000002,0.5962153008298634,0.3765791227006793,0.02720557646945722
100,0.15,100,0.9089733034166427,9.593407735948373,0.3860351504777395,7.839669977226289,0.017658063108128452,5.638612896773459,0.03317684194431436,30.00000000000001,3.0000000000000018,268.99763802962286,4.610166464595823,12.578106976030313,0.08803035332173303,0.23689451130215786,0.02174455863940099,0.0,0.05244994287487639,0.11820918990651036,0.07932704538696321,0.1751972895378092,0.04606263498958757,0.0879342741045204,0.0,0.0,0.0,0.0451616689645851,0.0,0.0,0.0,0.13701888429358894,0.0,0.0,0.0,0.0,0.0,0.2010754181128042,0.1705516991804948,0.20986970644887082,0.08803231032564042,0.08042610684480372,0.25004475908738605,0.595740078913581,0.37584155645768236,0.028418364628736537
100,0.175,100,0.9078216364729663,4.143196501771509,2.0746941107914805,7.821315662938163,0.03601237739625418,5.637939612195219,0.032503557366074354,30.0,3.0000000000000013,237.4377618442927,4.754191956536298,12.50439586170531,0.2561012483958742,0.23534941195413278,0.018228490612380337,0.01176910643966658,0.049149818972305824,0.11507441202774579,0.07744238015740358,0.17290811156061578,0.044030596769448094,0.08500268530140985,0.00689787710639937,0.0,0.0,0.04095040940548326,0.0,0.0,0.008883895330029314,0.13431280436297954,0.0,0.0,0.0,0.0,0.0,0.2039041093622536,0.17143158033154798,0.21264112832078008,0.08933072789241156,0.08269245409300692,0.24,0.5964207201015976,0.3767411911553448,0.026838088743057757
100,0.2,100,0.909211178517668,9.593407735948373,0.2542861717521199,7.857105700090667,0.0002223402437504518,5.630665671802726,0.02522961697358106,30.00987102338972,3.0036838941304027,256.80114049383985,4.6517975357840315,12.711588594752744,0.1660890612766277,0.23827195246552962,0.02095743189035794,0.0,0.05198171933343367,0.11740883983004327,0.08007534782945075,0.1756102588928346,0.04639734469830478,0.08713741448443248,0.0,0.0,0.0,0.04520365934973164,0.0,0.0,0.0,0.13695603122588124,0.0,0.0,0.0,0.0,0.0,0.20135559002917588,0.16941328398066294,0.21093026752729302,0.08769542950882468,0.08043997483837863,0.2501654541156648,0.5958404204037487,0.3768714299175974,0.027288149678653926
100,0.25,100,0.9057405363758145,7.830813708414536,0.6075387124247305,7.859579201351671,0.0022511610172539775,5.641851905422341,0.03641585059319574,29.999999999999993,3.0,272.0923617970593,4.726780239819988,12.568210530993074,0.26120618243258775,0.23698874366979428,0.01884046175332823,0.013940779933870068,0.05019837236915973,0.11665453341267448,0.08054404806426607,0.17482149199864688,0.046669116248205585,0.08710073464275198,0.0,0.0,0.0,0.04526753691234423,0.0,0.0,0.008974180994958636,0.11999999999999994,0.0,0.0,0.0,0.0,0.0,0.20300551041463377,0.1683896183874425,0.21229581970895767,0.0863320945867575,0.08051574637109757,0.2494612105311112,0.5964860896237759,0.37670134630335006,0.02681256407287414
100,0.3,100,0.9090204559427947,4.806331468811359,2.074694110791479,7.810936077377849,0.046391962956568555,5.641196199211174,0.03576014438202879,30.00000000000001,3.0000000000000018,238.25133084559155,4.74984412458997,12.491849824822697,0.43762825335493283,0.23620681359827075,0.017797562428099052,0.010891951372086145,0.04961299183021596,0.11639364069674075,0.07768511542490597,0.17398370968242094,0.04343667082571774,0.08529777921368058,0.005693053577437872,0.0,0.0,0.040144665983111776,0.0,0.0,0.007723386733136454,0.13513265863417612,0.0,0.0,0.0,0.0,0.0,0.20398804139431656,0.1713172532296935,0.2127861320183806,0.08931689210409448,0.082591681253515,0.24,0.5969595902666367,0.377109956015101,0.02593045371826241
100,0.4,100,0.9090146778235729,4.701168721614203,2.427657462073365,7.794074038361662,0.06325400197275588,5.622886386381174,0.017450331552029574,30.00000000000001,3.0000000000000018,240.2245621583306,4.687952430741622,12.324177586031604,0.46119770518766345,0.23386530358002722,0.01477431524617353,0.008062018934010628,0.04734384773422059,0.11482942286702101,0.07492499020675944,0.17179507147185796,0.040195623852833526,0.08252410718576311,0.008137619804388837,0.0,0.0,0.03740946375929265,0.0,0.0,0.004698201120027858,0.13320483099403307,0.028235183243590554,0.0,0.0,0.0,0.0,0.2036237956019875,0.1717724768873913,0.213171481466321,0.0898891317341139,0.08330793106659581,0.23823518324359055,0.5970652901916929,0.3771221033492085,0.025812606459098743
